library,real_time_solo_len,real_time_solo_median,real_time_solo_average,real_time_solo_std,real_time_solo_max,real_time_full_median,real_time_full_average,real_time_full_std,real_time_full_max,real_time_constant_median,real_time_constant_average,real_time_constant_std,real_time_constant_max
pytest-mpl,7.0,1.055,1.0545714285714287,0.04748633888764615,1.107,7.329,7.341428571428571,0.13631930303868323,7.559,0.93,0.922142857142857,0.042483049841195726,0.98
pytest-notebook,4.0,1.4425,1.435,0.06755244875897055,1.5090000000000001,13.340499999999999,13.25625,0.18286128622537912,13.360999999999999,1.299,1.307,0.04342810150121696,1.36
pytest-openfiles,4.0,1.0190000000000001,1.0157500000000002,0.04450749000636479,1.063,2.9685,2.9825000000000004,0.11991246807567577,3.142,0.9095,0.906,0.020314198646923486,0.924
pytest-parallel,1.0,1.036,1.036,,1.036,2.166,2.166,,2.166,0.951,0.951,,0.951
pytest-pep8,4.0,1.726,1.72125,0.0348173807171074,1.7530000000000001,4.2965,4.245749999999999,0.3164778823235515,4.5569999999999995,0.8614999999999999,0.86725,0.03204554051138265,0.9109999999999999
pytest-pylint,4.0,1.0745,1.0695000000000001,0.04998999899979992,1.121,4.569,4.58075,0.2086262607311618,4.8180000000000005,0.854,0.85275,0.02906745029524726,0.887
pytest-raises,7.0,1.052,1.0565714285714287,0.014898066349442251,1.08,2.687,2.6532857142857145,0.06409033802821949,2.7310000000000003,0.865,0.8697142857142858,0.048286348262955525,0.9279999999999999
pytest-remotedata,4.0,1.0255,1.0155,0.03871692136521193,1.0490000000000002,2.5595,2.5700000000000003,0.19737443265698476,2.819,0.9129999999999999,0.9045000000000001,0.04933220719435388,0.955
pytest-rerunfailures,1.0,1.026,1.026,,1.026,2.72,2.72,,2.72,0.941,0.941,,0.941
pytest-runner,4.0,0.929,0.93025,0.026800186566514846,0.9620000000000001,0.935,0.93075,0.02753633962602875,0.955,0.7994999999999999,0.79775,0.0211876536375944,0.821
pytest-socket,1.0,1.005,1.005,,1.005,2.634,2.634,,2.634,0.8320000000000001,0.8320000000000001,,0.8320000000000001
pytest-sugar,4.0,1.7189999999999999,1.7135,0.0922803698880031,1.82,3.957,3.9492499999999997,0.09569874607328958,4.053999999999999,0.828,0.8412499999999999,0.07627745407392669,0.946
pytest-timeout,4.0,1.041,1.01775,0.08899953183397466,1.094,2.636,2.627,0.28526946325652636,2.9589999999999996,0.9125,0.918,0.02731300056749535,0.956
pytest-watch,4.0,1.718,1.7097499999999999,0.022911059920192916,1.7269999999999999,4.4295,4.435499999999999,0.11375558594343094,4.58,0.88,0.87675,0.04038460927960878,0.9209999999999999
pytest-xdist,4.0,1.103,1.0885,0.04439594576084625,1.124,2.898,2.91,0.0562020165711752,2.983,0.8535,0.8574999999999999,0.05319461125590319,0.9129999999999999
pytexit,1.0,0.792,0.792,,0.792,0.94,0.94,,0.94,0.8059999999999999,0.8059999999999999,,0.8059999999999999
pythainlp,1.0,1.558,1.558,,1.558,2.546,2.546,,2.546,0.792,0.792,,0.792
python,4.0,0.7605,0.7617499999999999,0.05284805262889697,0.815,0.8055000000000001,0.78925,0.06271297048192397,0.846,0.7625,0.755,0.035580893749314425,0.785
python-afl,7.0,5.115,5.108428571428571,0.09690004668532953,5.289,5.404,5.349714285714286,0.1227337420132356,5.482,5.237,5.178142857142857,0.09823344401887563,5.2620000000000005
python-apt,1.0,2.025,2.025,,2.025,1.943,1.943,,1.943,2.052,2.052,,2.052
python-arango,4.0,1.104,1.09775,0.045893899376714446,1.14,2.5725,2.54175,0.09236657043180378,2.615,0.864,0.8515,0.0673176549403399,0.91
python-augeas,1.0,12.716,12.716,,12.716,12.831,12.831,,12.831,0.7959999999999999,0.7959999999999999,,0.7959999999999999
python-awips,4.0,2.1015,2.07825,0.06402278240334973,2.124,4.697,4.641500000000001,0.16758182081200404,4.772,0.735,0.726,0.05102940328869233,0.777
python-bidi,4.0,0.891,0.8965000000000001,0.020663978319771813,0.9259999999999999,0.9835,0.9505,0.08409716602438716,1.0070000000000001,0.773,0.763,0.033266599866332396,0.7909999999999999
python-bioformats,4.0,9.334,10.3705,2.184395034481324,13.645,21.7745,23.001250000000002,2.8834032409637067,27.298000000000002,0.8155000000000001,0.8160000000000001,0.021432063207571343,0.8390000000000001
python-box,4.0,0.984,0.9822500000000001,0.009912113800799503,0.992,0.9295,0.939,0.025755258362775774,0.977,0.7649999999999999,0.7607499999999999,0.03229422032913424,0.7929999999999999
python-chess,4.0,1.15,1.1452499999999999,0.020254629100529074,1.163,1.088,1.07325,0.04404826897847398,1.1079999999999999,0.7854999999999999,0.7795,0.022037846234754126,0.799
python-constraint,4.0,1.6270000000000002,1.6467500000000002,0.06445864307186945,1.739,1.6555,1.6440000000000001,0.02974334659493896,1.665,0.7595000000000001,0.7525000000000002,0.040828911325187164,0.792
python-coveralls,1.0,0.953,0.953,,0.953,2.572,2.572,,2.572,0.8859999999999999,0.8859999999999999,,0.8859999999999999
python-crfsuite,4.0,1.0030000000000001,1.00675,0.029892864254422537,1.043,0.9655,0.95275,0.07035327521397515,1.023,0.7765,0.7749999999999999,0.015979153085609224,0.7909999999999999
python-csv,4.0,2.8935000000000004,2.9205,0.06477911185971387,3.017,12.5595,12.567499999999999,0.13545109818676218,12.741,2.855,2.8602499999999997,0.06700435309241734,2.935
python-dateutil,4.0,0.9994999999999999,0.9857499999999999,0.03140461749488434,1.005,1.044,1.0462500000000001,0.016317168872080668,1.068,0.7955,0.7912499999999999,0.03017034968309115,0.82
python-debian,7.0,0.953,0.9847142857142857,0.10776009509664565,1.213,1.2830000000000001,1.2517142857142858,0.1690026767891703,1.507,0.797,0.7875714285714287,0.023782746847642446,0.816
python-decouple,4.0,0.884,0.86525,0.04242149612323131,0.8909999999999999,0.935,0.9299999999999999,0.053808301713892955,0.988,0.7875,0.7822500000000001,0.020710303393882572,0.8009999999999999
python-delairstack,7.0,1.807,1.7945714285714287,0.046478873849155576,1.87,3.6319999999999997,3.6400000000000006,0.07908223567907031,3.7560000000000002,0.82,0.8004285714285714,0.048390278441222574,0.861
python-docx,4.0,2.1055,2.0932500000000003,0.06372532202089412,2.154,2.7265,2.7464999999999997,0.057087651904768215,2.8289999999999997,0.699,0.70475,0.044297291113565895,0.763
python-dotenv,4.0,0.9585,0.9490000000000001,0.024993332444207334,0.9670000000000001,0.9415,0.936,0.014212670403551831,0.946,0.794,0.79,0.03334666400106614,0.826
python-editor,4.0,0.8445,0.8682500000000001,0.05123394057328266,0.945,0.8919999999999999,0.88225,0.021561926320870933,0.895,0.761,0.76125,0.0430067824108399,0.8109999999999999
python-engineio,4.0,0.976,0.96675,0.05056596351961135,1.018,1.032,0.9962500000000001,0.08682309600561368,1.054,0.784,0.7865,0.013403979508588744,0.805
python-frontmatter,4.0,0.851,0.8502500000000001,0.04450749000636482,0.895,1.1605,1.14725,0.03915247970009897,1.178,0.7749999999999999,0.7755000000000001,0.027634519475950164,0.804
python-geohash,4.0,1.5979999999999999,1.593,0.04368828981164944,1.641,1.582,1.57775,0.019085334683992313,1.5959999999999999,1.573,1.58175,0.021823152842795242,1.614
python-git-info,4.0,1.5665,1.5797500000000002,0.03471190957966248,1.631,1.581,1.568,0.08623224454924039,1.651,0.7315,0.7382500000000001,0.055924800699987634,0.807
python-google-places,7.0,1.629,1.6294285714285712,0.0234865716446452,1.661,1.69,1.689,0.054405882034941844,1.742,0.736,0.7507142857142856,0.03910121177028614,0.795
python-googlegeocoder,7.0,0.892,0.8824285714285715,0.04235113986209874,0.929,0.9890000000000001,0.9928571428571428,0.04185064145835988,1.069,0.7829999999999999,0.7691428571428572,0.05467305421451097,0.833
python-graphviz,4.0,0.7785,0.7717499999999999,0.026625489040892167,0.795,0.835,0.8400000000000001,0.02049390153191927,0.8690000000000001,0.78,0.77925,0.04457484342840321,0.833
python-igraph,4.0,1.3239999999999998,1.308,0.04119870548128094,1.337,1.3665,1.3265,0.10608958478568947,1.402,0.7859999999999999,0.7719999999999999,0.031421860755425225,0.7909999999999999
python-irodsclient,1.0,1.131,1.131,,1.131,2.591,2.591,,2.591,0.919,0.919,,0.919
python-jenkins,1.0,1.0090000000000001,1.0090000000000001,,1.0090000000000001,2.6889999999999996,2.6889999999999996,,2.6889999999999996,0.8490000000000001,0.8490000000000001,,0.8490000000000001
python-json-logger,4.0,1.5605000000000002,1.58075,0.09501008718376522,1.709,1.539,1.5490000000000002,0.06387487769068523,1.635,0.772,0.77275,0.026998456746019153,0.8059999999999999
python-jsonrpc-server,4.0,0.8915,0.8985,0.036646964403617394,0.948,1.012,1.05625,0.11231021028087035,1.2209999999999999,0.7965,0.788,0.023818760113266446,0.805
python-language-server,4.0,1.1280000000000001,1.10575,0.08031759873568597,1.173,2.5555000000000003,2.52675,0.08368343125533652,2.5869999999999997,0.9135,0.89975,0.034970225430595504,0.924
python-levenshtein,4.0,1.6175000000000002,1.61925,0.07783476087199083,1.716,1.6190000000000002,1.626,0.04384062043356591,1.685,1.5385,1.5485,0.04230445209037301,1.607
python-libcombine,4.0,1.172,1.173,0.0258456959666401,1.204,1.1560000000000001,1.1685,0.0749599893276406,1.271,0.7404999999999999,0.7432500000000001,0.05241739533144826,0.8
python-libsbml,4.0,1.491,1.5075,0.05795112883571241,1.591,1.4975,1.5115,0.04421538193886822,1.575,0.7755,0.7584999999999998,0.04640761431776758,0.7929999999999999
python-libsbml-experimental,4.0,1.662,1.65175,0.05284174486142557,1.703,1.7085,1.7712499999999998,0.20027543533843586,2.062,0.7645,0.7444999999999999,0.05205445866269927,0.7809999999999999
python-libtorrent,7.0,0.789,0.7854285714285714,0.012634043201566483,0.8059999999999999,0.738,0.741,0.06840565278786061,0.8370000000000001,0.7709999999999999,0.7587142857142856,0.047013169380909554,0.7959999999999999
python-logging-rabbitmq,4.0,0.9279999999999999,0.9185,0.04605431575867779,0.96,1.1075,1.08975,0.04561706552011724,1.121,0.794,0.781,0.04009987531152681,0.8109999999999999
python-logstash,4.0,1.553,1.5739999999999998,0.05881042991397588,1.66,1.5815,1.5862500000000002,0.034922533317806835,1.633,0.7795000000000001,0.7745,0.02004162335407653,0.7909999999999999
python-louvain,4.0,1.7115,1.7015,0.0690338081425809,1.7730000000000001,4.9675,4.9879999999999995,0.0677396978637095,5.084,0.774,0.77825,0.031752952618614876,0.8190000000000001
python-magic,4.0,0.9235,0.92575,0.016938614661968866,0.948,0.866,0.8742500000000001,0.03128764399354272,0.919,0.7855000000000001,0.77875,0.023414738947936227,0.799
python-math,4.0,0.868,0.86625,0.04984893847081069,0.9129999999999999,0.873,0.88425,0.023907809045024066,0.92,0.784,0.774,0.04287190222045207,0.81
python-memcached,7.0,0.898,0.9071428571428569,0.02411381741815656,0.9359999999999999,0.956,0.9535714285714285,0.04740202929150167,1.0190000000000001,0.7929999999999999,0.772,0.04285634919900046,0.816
python-mnist,4.0,0.9159999999999999,0.9115,0.051552562173636615,0.968,0.854,0.87175,0.04243720851642658,0.935,0.7919999999999999,0.7914999999999999,0.016360521589077383,0.8109999999999999
python-multipart,4.0,1.6795,1.66675,0.08656163507389801,1.746,1.7145000000000001,1.7137499999999999,0.02572126228110386,1.744,0.7875,0.786,0.009831920802501734,0.795
python-oauth2,4.0,1.6829999999999998,1.6829999999999998,0.027760883751542745,1.713,1.7080000000000002,1.7165000000000001,0.05776677245614475,1.794,0.778,0.74625,0.07601480119029448,0.7959999999999999
python-pam,7.0,0.895,0.8971428571428571,0.020161254685068335,0.9279999999999999,0.907,0.8928571428571427,0.04039153612424502,0.92,0.767,0.7594285714285715,0.03920823528655324,0.8190000000000001
python-picard,4.0,0.9265,0.93175,0.038152107849152135,0.983,3.3985000000000003,3.44625,0.15806617812380555,3.675,0.7725,0.7665,0.043162483709814556,0.81
python-pmap,7.0,1.735,1.7584285714285712,0.06674043537680659,1.8459999999999999,5.088,5.066142857142857,0.17947184419051065,5.394,0.9009999999999999,0.9029999999999999,0.013576941236277505,0.9309999999999999
python-pptx,4.0,2.2859999999999996,2.27725,0.06109759951640206,2.334,4.057,4.018,0.09182229213722168,4.077,0.794,0.7795000000000001,0.036710579764785395,0.805
python-qt-binding,1.0,1.546,1.546,,1.546,1.5119999999999998,1.5119999999999998,,1.5119999999999998,0.777,0.777,,0.777
python-redis-cache,7.0,0.888,0.8942857142857142,0.021250210082995158,0.935,0.8859999999999999,0.8865714285714285,0.0385177757356139,0.927,0.787,0.7778571428571429,0.028180540398346797,0.809
python-rtmidi,4.0,2.0084999999999997,2.9342499999999996,1.896092890656995,5.778,1.9789999999999999,2.90775,1.9634796281092404,5.849,1.968,2.88925,1.8565351913353718,5.6739999999999995
python-slugify,4.0,0.911,0.9185,0.026652079343520922,0.9540000000000001,0.944,0.94725,0.03213902093509797,0.987,0.7835000000000001,0.78,0.013589211407093009,0.7909999999999999
python-snappy,4.0,0.9285000000000001,0.9307500000000001,0.018679311193581707,0.9540000000000001,1.0215,1.0082499999999999,0.11742337927346497,1.112,0.806,0.79725,0.033954626587059736,0.828
python-socketio,4.0,1.006,1.0077500000000001,0.03798574293951176,1.048,1.302,1.30775,0.06793317795206304,1.386,0.8325,0.83675,0.021884164746836177,0.867
python-storyboardclient,1.0,1.2570000000000001,1.2570000000000001,,1.2570000000000001,8.402000000000001,8.402000000000001,,8.402000000000001,1.08,1.08,,1.08
python-telegram-bot,4.0,1.3459999999999999,1.3265,0.10736076254075946,1.4340000000000002,2.4905,2.49775,0.04412387864486391,2.5580000000000003,0.867,0.8615000000000002,0.041032507438208896,0.9
python-ternary,4.0,0.9255,0.9227500000000001,0.021777281740382584,0.946,5.7275,5.779,0.19234864179400862,6.053999999999999,0.7875,0.78675,0.01965324400703355,0.81
python-twitter,4.0,0.9989999999999999,0.97925,0.08272998247310341,1.05,3.3115,3.322,0.14274219184716663,3.488,0.8645,0.8580000000000001,0.014071247279470235,0.866
python-utils,4.0,0.8925000000000001,0.8867499999999999,0.05902753594721708,0.941,0.9795,0.96775,0.026837473800639347,0.9840000000000001,0.765,0.76925,0.021375609153113352,0.7979999999999999
python-varnish,1.0,1.5830000000000002,1.5830000000000002,,1.5830000000000002,1.511,1.511,,1.511,0.768,0.768,,0.768
python-vtk,7.0,0.9359999999999999,0.9411428571428571,0.04307523871641558,1.011,5.632999999999999,5.435142857142857,0.30807760308696475,5.726,0.787,0.7854285714285715,0.04776629614716893,0.8440000000000001
python-xapp,7.0,0.757,0.7467142857142857,0.04075010955287638,0.7879999999999999,0.8059999999999999,0.8044285714285715,0.02603111691070991,0.8320000000000001,0.775,0.7777142857142857,0.019686833888958068,0.7979999999999999
python-xmp-toolkit,1.0,1.827,1.827,,1.827,2.141,2.141,,2.141,0.8009999999999999,0.8009999999999999,,0.8009999999999999
python3-openid,1.0,1.0190000000000001,1.0190000000000001,,1.0190000000000001,1.0,1.0,,1.0,0.815,0.815,,0.815
python_abi,1.0,0.765,0.765,,0.765,0.8059999999999999,0.8059999999999999,,0.8059999999999999,0.72,0.72,,0.72
python_dateutil,4.0,0.953,0.9644999999999999,0.0286879765755622,1.0070000000000001,1.0675,1.0679999999999998,0.002449489742783188,1.071,0.7725,0.7765,0.027306897785480233,0.8109999999999999
python_louvain,4.0,1.667,1.653,0.04945705207551296,1.693,4.8309999999999995,4.852,0.09640193635676307,4.986000000000001,0.7994999999999999,0.79925,0.0441087670801773,0.853
python_speech_features,4.0,1.621,1.6305,0.033837848631377315,1.679,1.5565,1.5644999999999998,0.02203784623475409,1.597,0.7340000000000001,0.73775,0.01398511113053211,0.757
pythonds,4.0,0.8995,0.8925,0.04404921490030592,0.938,0.921,0.9182500000000001,0.03769504830434191,0.9520000000000001,0.7725,0.7679999999999999,0.029586032740692606,0.799
pythonturtle,7.0,0.905,0.9002857142857144,0.04131470394308504,0.95,0.9490000000000001,0.9357142857142856,0.0461869905410398,0.9790000000000001,0.765,0.7617142857142857,0.02497808563330586,0.7929999999999999
pythran,4.0,1.9855,1.9812500000000002,0.02658790451815757,2.009,5.425,5.420999999999999,0.04333589736004023,5.4639999999999995,0.8425,0.8292499999999999,0.03545302055772776,0.8540000000000001
pythreejs,4.0,1.7835,1.7855,0.040087404505654976,1.834,14.351500000000001,14.468,0.35633598377561165,14.988,1.2814999999999999,1.2805,0.023302360395462123,1.306
pythreshold,4.0,1.7570000000000001,1.77575,0.05260782578032791,1.851,14.59,14.7515,0.8315273096337042,15.877,0.8865,0.8859999999999999,0.02899425230397678,0.9209999999999999
pytictoc,4.0,0.89,0.8835000000000001,0.04206740622699092,0.924,0.923,0.8995,0.048370100957788625,0.925,0.7495,0.7525,0.043100657380910866,0.8079999999999999
pytidylib,4.0,1.5845,1.592,0.09679187293707385,1.715,1.654,1.6164999999999998,0.08062464470205949,1.662,0.7505,0.75475,0.030015273889582732,0.794
pytimeparse,4.0,0.895,0.8865000000000001,0.029994443929945807,0.912,0.8865,0.88725,0.009032349269892832,0.899,0.7635000000000001,0.7659999999999999,0.04593473631142346,0.812
pytkdocs,4.0,0.9704999999999999,0.984,0.03853137249912948,1.04,1.4929999999999999,1.4765,0.04333974311568235,1.507,0.8230000000000001,0.8355,0.028442925306655764,0.878
pytket,4.0,1.2875,1.2907499999999998,0.05550600568106718,1.3559999999999999,15.6025,15.733,0.3575518610402328,16.257,0.8015,0.80375,0.0600243006345485,0.878
pytket-aqt,4.0,1.7440000000000002,1.74225,0.07947483878561813,1.8119999999999998,17.2255,17.21425,0.13233637695912126,17.345,0.888,0.895,0.03244482495971691,0.937
pytket-braket,4.0,0.8049999999999999,0.788,0.05698537824155718,0.8340000000000001,0.7475,0.74,0.039115214431215926,0.779,0.793,0.792,0.015577761927397243,0.81
pytket-cirq,4.0,2.0134999999999996,2.00075,0.0991745094937874,2.094,28.665999999999997,28.538249999999998,0.5396964424563125,29.041999999999998,1.1059999999999999,1.09375,0.051680912014656355,1.139
pytket-honeywell,4.0,1.8805,1.8705,0.02812472222085045,1.891,19.3495,19.502999999999997,0.47930296612198586,20.192,1.0025,0.99075,0.05670023515530307,1.041
pytket-projectq,4.0,1.9245,1.9132500000000001,0.0499357921067978,1.9569999999999999,23.644000000000002,23.612750000000002,0.2586070055766729,23.895,1.002,0.9877499999999999,0.07764609885027493,1.0659999999999998
pytket-pyquil,4.0,1.7255,1.73975,0.0755882486457606,1.8419999999999999,24.049500000000002,24.103,0.3396321539548334,24.500999999999998,0.9059999999999999,0.9025,0.02402082429892857,0.9279999999999999
pytket-pyzx,4.0,1.7570000000000001,1.75825,0.0436606229914326,1.7990000000000002,17.786,17.769,0.1984993702760791,17.980999999999998,0.839,0.83125,0.052085666614402344,0.884
pytket-qiskit,4.0,2.234,2.23625,0.057990660167536186,2.309,40.590500000000006,40.618500000000004,1.3604461278075899,42.11,1.3065,1.297,0.05639739946723307,1.348
pytket-qsharp,4.0,1.7730000000000001,1.7759999999999998,0.02244994432064375,1.806,18.1615,18.20325,0.37808056901494785,18.7,0.95,0.9315,0.06191122676865644,0.981
pytket-qulacs,4.0,1.6934999999999998,1.6954999999999998,0.02338803112705296,1.72,16.599,16.575,0.39309456029476475,16.999000000000002,0.7755000000000001,0.779,0.04045573712919674,0.8220000000000001
pytmx,4.0,1.6675,1.6747500000000002,0.019085334683992365,1.703,1.6215,1.6275,0.10032779608197653,1.756,0.7609999999999999,0.7617499999999999,0.02283819899495874,0.79
pytokenizations,4.0,10.948,11.037,0.6217089351135304,11.847000000000001,12.628,12.774000000000001,0.4347949708387461,13.383,0.7559999999999999,0.7592499999999999,0.01763282923034945,0.7829999999999999
pytoml,4.0,0.8825000000000001,0.89125,0.024295061226512645,0.9259999999999999,0.8755000000000001,0.878,0.023480488353808438,0.909,0.7655000000000001,0.7709999999999999,0.021648710508172655,0.8009999999999999
pytorch,1.0,1.415,1.415,,1.415,1.46,1.46,,1.46,1.3359999999999999,1.3359999999999999,,1.3359999999999999
pytorch-ignite,1.0,1.51,1.51,,1.51,35.854,35.854,,35.854,0.722,0.722,,0.722
pytorch-lightning,4.0,2.056,2.056,0.03907258203224707,2.103,45.3605,47.844500000000004,9.089931884599947,60.608000000000004,1.24,1.2425,0.007325753658611886,1.253
pytorch-pretrained-bert,4.0,1.068,1.0535,0.042091170887332954,1.085,37.013,37.95475,4.339912470315506,43.566,0.863,0.8375,0.08599418584997477,0.9079999999999999
pytorch-pretrained-biggan,7.0,0.983,0.9794285714285714,0.04810009405000213,1.0390000000000001,39.775999999999996,58.447428571428574,53.34075485610461,179.0,0.885,0.8827142857142857,0.03108437059420846,0.9129999999999999
pytorch-transformers,7.0,1.172,1.185142857142857,0.03354314918344519,1.238,39.678000000000004,39.12485714285714,2.8015828519232606,43.919,0.909,0.9048571428571428,0.06662188972459572,0.972
